# mu	p(mu)	err
-5.043970203370421928e+02 1.028276224030539675e-06 7.271010909448920691e-07
-4.660249664229580731e+02 1.028276224030541157e-06 7.271010909448931279e-07
-4.276529125088740102e+02 3.084828672091623471e-06 1.259376031755314043e-06
-3.892808585947899473e+02 2.570690560076349292e-06 1.149647768289544691e-06
-3.509088046807058276e+02 3.598966784106894261e-06 1.360281583932675522e-06
-3.125367507666217648e+02 8.740347904259599621e-06 2.119845741994604962e-06
-2.741646968525377019e+02 1.336759091239701429e-05 2.621600265847613620e-06
-2.357926429384535822e+02 2.673518182479406923e-05 3.707502651082612454e-06
-1.974205890243695194e+02 5.912588288175611419e-05 5.513517007869123768e-06
-1.590485351102854565e+02 1.151669370914204402e-04 7.694914658575770041e-06
-1.206764811962013368e+02 2.858607902804900054e-04 1.212319788727397269e-05
-8.230442728211721715e+01 7.999989022957610090e-04 2.028077723462864252e-05
-4.393237336803315429e+01 2.306423570500503763e-03 3.443574102650687131e-05
-5.560319453949091439e+00 5.912074150063596767e-03 5.513277284526856931e-05
3.281173446013497141e+01 8.237006692596650012e-03 6.507656313596155292e-05
7.118378837421903427e+01 5.365031198879332414e-03 5.252015814422910853e-05
1.095558422883032108e+02 1.976861040698715127e-03 3.188070895041984716e-05
1.479278962023872737e+02 6.308474634427370126e-04 1.800951758998755938e-05
1.862999501164713365e+02 2.015421399099860786e-04 1.017941527322850591e-05
2.246720040305553994e+02 5.552691609764921993e-05 5.343079992707923014e-06
2.630440579446394622e+02 2.519276748874825983e-05 3.598966784106894261e-06
3.014161118587235251e+02 1.799483392053441709e-05 3.041682090214539120e-06
3.397881657728077016e+02 5.141381120152705361e-06 1.625847465867037833e-06
3.781602196868917645e+02 2.056552448061076384e-06 1.028276224030538192e-06
4.165322736009759410e+02 1.028276224030541157e-06 7.271010909448931279e-07
4.932763814291440667e+02 1.028276224030541157e-06 7.271010909448931279e-07
5.316484353432281296e+02 1.028276224030541157e-06 7.271010909448931279e-07
