# mu	p(mu)	err
-1.006905776929236254e+03 9.616144229800074249e-07 5.551883459641339442e-07
-9.453576089252746897e+02 6.410762819866716519e-07 4.533093862506348490e-07
-8.838094409213131257e+02 6.410762819866703814e-07 4.533093862506339490e-07
-7.607131049133898841e+02 1.282152563973343304e-06 6.410762819866716519e-07
-6.991649369094283202e+02 1.602690704966679394e-06 7.167450726425109923e-07
-6.376167689054667562e+02 2.564305127946686608e-06 9.066187725012696979e-07
-5.760686009015051923e+02 2.243766986953351152e-06 8.480642067793249939e-07
-5.145204328975436283e+02 9.616144229800057309e-07 5.551883459641329913e-07
-4.529722648935819507e+02 6.731300960860052186e-06 1.468890294222388898e-06
-3.914240968896203867e+02 7.051839101853387642e-06 1.503457148139646585e-06
-3.298759288856588228e+02 1.057775865278008358e-05 1.841351431541057287e-06
-2.683277608816972588e+02 2.468143685648686056e-05 2.812710772017396667e-06
-2.067795928777356949e+02 4.679856858502703747e-05 3.873077093913016013e-06
-1.452314248737741309e+02 1.298179471023009983e-04 6.450705653782596601e-06
-8.368325686981256695e+01 6.779381682009053521e-04 1.474126996372923289e-05
-2.213508886585100299e+01 6.958562502824327915e-03 4.722800745999395592e-05
3.941307913811056096e+01 7.774011533511373910e-03 4.991860579996688436e-05
1.009612471420721249e+02 5.000394999496039338e-04 1.266024216739487713e-05
1.625094151460336889e+02 6.571031890363383950e-05 4.589407746697828506e-06
2.240575831499952528e+02 2.019390288258008287e-05 2.544192620337964923e-06
2.856057511539570442e+02 7.692915383840059399e-06 1.570309777067928465e-06
3.471539191579186081e+02 4.166995832913366002e-06 1.155716703093378110e-06
4.087020871618801721e+02 9.616144229800074249e-07 5.551883459641339442e-07
