# s	p(s)	error
1.000000000000000000e+00 1.259277981470224850e+00 3.912386323383085923e-02
1.811609194200414219e+00 2.073269780958486019e-01 1.179441970053427685e-02
2.438354098268828540e+00 7.776598523054548129e-02 6.226261821900460312e-03
3.281927872511474220e+00 3.370343877926119253e-02 3.533080381768498833e-03
4.417344703140069662e+00 2.146323431110341851e-02 2.430232728892670231e-03
5.945570708544391181e+00 3.598164163249139430e-02 2.712218287181929460e-03
8.002502278161049531e+00 1.017679088454490934e-02 1.243292887695163478e-03
1.077105056036769071e+01 1.072080496052682172e-02 1.099931380642765527e-03
1.449740670372631612e+01 5.952917728678357515e-03 7.064813573132487732e-04
1.951293422635963282e+01 4.049045251069465813e-03 5.022222530560961282e-04
2.626363527653332852e+01 2.267791356467520770e-03 3.239701937810743879e-04
3.534981105030105653e+01 1.203490875499530063e-03 2.034270867910750616e-04
4.757944314009409226e+01 1.098527555121648919e-03 1.675238816270230291e-04
6.404004271197280218e+01 5.883990126398099636e-04 1.056795823774292156e-04
8.619535664753031767e+01 1.974267603469043110e-04 5.276452115706022723e-05
1.160155301739971492e+02 1.990670250861927091e-04 4.566910764957842573e-05
1.561523006000496423e+02 7.005771635872605160e-05 2.335257211957535053e-05
2.101748011332487067e+02 5.205035772706700139e-05 1.735011924235566600e-05
2.828869434625969461e+02 2.148418856408156470e-05 9.608021214141995161e-06
6.897785379387657940e+02 1.233531422325770036e-05 4.662310539796821291e-06
9.284145445194744752e+02 6.546209849408094273e-06 2.927554043651032046e-06
1.249609141291986816e+03 2.918158759330175002e-06 1.684799745237340935e-06
3.046989570903508138e+03 7.978493256036919230e-07 5.641646684994843008e-07
