# s	p(s)	error
1.000000000000000000e+00 1.248305376308087133e+00 3.819752419227156331e-02
1.811609194200414219e+00 1.819425094622749983e-01 1.083451877029129734e-02
2.438354098268828540e+00 8.628301636671616148e-02 6.431156329990141488e-03
3.281927872511474220e+00 4.451747966893166569e-02 3.981764429067841636e-03
4.417344703140069662e+00 2.302011827058872417e-02 2.468015735134671072e-03
5.945570708544391181e+00 3.479599872478546241e-02 2.615427423187649016e-03
8.002502278161049531e+00 1.241488518684214816e-02 1.346583363673860062e-03
1.077105056036769071e+01 1.204521350914397083e-02 1.143281071275001641e-03
1.449740670372631612e+01 5.079252641794589941e-03 6.399256826788724808e-04
1.951293422635963282e+01 4.312801839603780385e-03 5.082685711162750197e-04
2.626363527653332852e+01 2.358688660562874642e-03 3.239908045942944221e-04
3.534981105030105653e+01 1.454839781471513457e-03 2.193253493283479102e-04
4.757944314009409226e+01 8.352358954541189845e-04 1.432417743306178338e-04
6.404004271197280218e+01 4.380354075548731265e-04 8.941360314845924319e-05
8.619535664753031767e+01 3.118843287624511931e-04 6.503237806548658789e-05
1.160155301739971492e+02 1.108220410369810681e-04 3.341410260191225913e-05
1.561523006000496423e+02 2.994064779638775078e-05 1.497032389819387539e-05
2.101748011332487067e+02 3.336723296265408517e-05 1.362211581451299149e-05
2.828869434625969461e+02 2.892242643248700034e-05 1.093164966470309265e-05
3.807546021222372019e+02 1.534880014845099212e-05 6.864192100999055878e-06
5.124805876960931528e+02 4.561442079084411841e-06 3.225426626110251384e-06
6.897785379387657940e+02 5.083480542355752617e-06 2.934948859549318598e-06
9.284145445194744752e+02 2.517895191571766814e-06 1.780420764277397436e-06
