# s	p(s)	error
1.000000000000000000e+00 1.353819352918406160e+00 4.172021448429736462e-02
1.804721766827170226e+00 2.094447221232924317e-01 1.221506425050185134e-02
2.424462017082328114e+00 6.310502217158914240e-02 5.784827897962772046e-03
3.257020655659783159e+00 3.947406337749496952e-02 3.947406337749497299e-03
4.375479375074184496e+00 2.291929784934543940e-02 2.595099459353346176e-03
5.878016072274911963e+00 2.187265876827827402e-02 2.187265876827827228e-03
7.896522868499724623e+00 2.116604922212764889e-02 1.856385320731436311e-03
1.060818355139448244e+01 1.066532252776234736e-02 1.136927201541281093e-03
1.425102670302997687e+01 6.495591270228417112e-03 7.655127724991090451e-04
1.914481976169957633e+01 3.895014317319868760e-03 5.114404359448194645e-04
2.571913809059344302e+01 2.499458561372768124e-03 3.534768196082913668e-04
3.455107294592217926e+01 1.227961493262525947e-03 2.137606583509989741e-04
4.641588833612777165e+01 7.755748393446355816e-04 1.465698677160556232e-04
6.235507341273912374e+01 3.092799817562032747e-04 7.985574791047393662e-05
8.376776400682915380e+01 1.841775408108201669e-04 5.316747638290515688e-05
1.125335582600764610e+02 1.142484444384057906e-04 3.612853035565589390e-05
1.511775070615661605e+02 5.953100404789462489e-05 2.250060457267266385e-05
2.030917620904734804e+02 3.798317719830998575e-05 1.550656715759603430e-05
2.728333376486766610e+02 1.413696444408263368e-05 8.161980227315277002e-06
4.923882631706736674e+02 1.044442765190442699e-05 5.222213825952213495e-06
