# s	p(s)	error
1.000000000000000000e+00 1.204004731166125275e+00 3.667066731145172259e-02
1.811609194200414219e+00 1.837220068048130150e-01 1.064273009967158651e-02
2.438354098268828540e+00 8.473920531267060963e-02 6.230150281048470358e-03
3.281927872511474220e+00 4.321993618887492311e-02 3.835149171374722943e-03
4.417344703140069662e+00 2.401993056325730722e-02 2.464392877649056006e-03
5.945570708544391181e+00 3.757040528051871359e-02 2.656628834578165545e-03
8.002502278161049531e+00 1.032797899337433746e-02 1.200603170975534251e-03
1.077105056036769071e+01 1.119889373294696323e-02 1.077614051890490345e-03
1.449740670372631612e+01 6.317321252048268415e-03 6.976314265687504719e-04
1.951293422635963282e+01 4.808018588703054895e-03 5.245978363211071128e-04
2.626363527653332852e+01 2.296404312420805959e-03 3.125010449198789282e-04
3.534981105030105653e+01 1.800931488302708354e-03 2.385392029114243582e-04
4.757944314009409226e+01 7.981214719698749094e-04 1.368767032146900602e-04
6.404004271197280218e+01 4.360113838240602460e-04 8.720227676481204649e-05
8.619535664753031767e+01 3.757712587503647260e-04 6.977897097086544582e-05
1.160155301739971492e+02 1.636598787141956175e-04 3.969335097731788181e-05
1.561523006000496423e+02 6.437297121369804642e-05 2.145765707123268101e-05
2.101748011332487067e+02 5.314088557228460762e-05 1.680462352867997583e-05
2.828869434625969461e+02 2.763723360415005844e-05 1.044589243462548268e-05
3.807546021222372019e+02 1.760011565708777273e-05 7.185217128972352873e-06
5.124805876960931528e+02 6.538125731206965282e-06 3.774788650907960412e-06
9.284145445194744752e+02 2.406010358870548287e-06 1.701306240362443385e-06
1.249609141291986816e+03 1.787578961794733599e-06 1.264009205791464332e-06
