# mu	p(mu)	err
-9.197496279545666766e+02 1.340585912858761239e-06 9.479373897455881075e-07
-7.725860991997042220e+02 1.340585912858761239e-06 9.479373897455881075e-07
-5.959898646938693219e+02 3.351464782146902993e-06 1.498820615415399653e-06
-5.371244531919244309e+02 1.340585912858761239e-06 9.479373897455881075e-07
-5.076917474409519855e+02 2.681171825717501727e-06 1.340585912858750863e-06
-4.782590416899793127e+02 5.362343651435044958e-06 1.895874779491176215e-06
-4.488263359390068672e+02 6.032636607864425895e-06 2.010878869288141965e-06
-4.193936301880344217e+02 4.692050695005664868e-06 1.773428468270394483e-06
-3.899609244370619763e+02 1.139498025929946916e-05 2.763688659465872303e-06
-3.605282186860895308e+02 8.713808433581881035e-06 2.416775623988462962e-06
-3.310955129351168580e+02 1.340585912858761197e-05 2.997641230830799305e-06
-3.016628071841444125e+02 1.273556617215823273e-05 2.921739259642781667e-06
-2.722301014331719671e+02 2.413054643145770358e-05 4.021757738576283930e-06
-2.427973956821995216e+02 2.882259712646336337e-05 4.395404855058302780e-06
-2.133646899312270762e+02 3.820669851647469649e-05 5.060600844169974502e-06
-1.839319841802546307e+02 7.574310407651942590e-05 7.125311864093254133e-06
-1.544992784292819579e+02 1.079171659851302801e-04 8.505064152471347239e-06
-1.250665726783095124e+02 1.856711489309384282e-04 1.115589814136712793e-05
-9.563386692733706695e+01 3.780452274261706454e-04 1.591857572634893499e-05
-6.620116117636462150e+01 8.418879532753020508e-04 2.375524289884619394e-05
-3.676845542539217604e+01 2.391605268540011615e-03 4.003843361149078049e-05
-7.335749674419503208e+00 6.920774775133355268e-03 6.810981269102139358e-05
2.209695607655294225e+01 1.210347991424532733e-02 9.007151233771489495e-05
5.152966182752538771e+01 7.548839275307684532e-03 7.113321162056589046e-05
8.096236757849783316e+01 2.279666344816323569e-03 3.909020713605254588e-05
1.103950733294702786e+02 5.858360439192742027e-04 1.981619978354931088e-05
1.398277790804429515e+02 1.829899771052208909e-04 1.107505723465134943e-05
1.692604848314153969e+02 7.708368998937877730e-05 7.188091155200145462e-06
1.986931905823878424e+02 4.088787034219190175e-05 5.235155345715042751e-06
2.281258963333605152e+02 2.077908164931096152e-05 3.732033235463511652e-06
2.575586020843327333e+02 1.742761686716376207e-05 3.417836864657184082e-06
2.869913078353054061e+02 8.043515477152628847e-06 2.321962912982495641e-06
3.164240135862776242e+02 4.692050695005627598e-06 1.773428468270380295e-06
3.458567193372502970e+02 5.362343651435003453e-06 1.895874779491161604e-06
3.752894250882229699e+02 3.351464782146928827e-06 1.498820615415411299e-06
4.047221308391951879e+02 4.692050695005627598e-06 1.773428468270380295e-06
4.341548365901678608e+02 3.351464782146928827e-06 1.498820615415411299e-06
4.930202480921127517e+02 1.340585912858750863e-06 9.479373897455808018e-07
5.518856595940576426e+02 1.340585912858750863e-06 9.479373897455808018e-07
5.813183653450303154e+02 3.351464782146928827e-06 1.498820615415411299e-06
6.696164825979474244e+02 1.340585912858750863e-06 9.479373897455808018e-07
